franquia,cidade,cadastro,referencia,clientes_ativos
FR055,CANOAS,2016-07-01,2021-01-01,1233.0
FR055,CANOAS,2016-07-01,2019-12-01,
FR055,CANOAS,2016-07-01,2019-11-01,
FR055,CANOAS,2016-07-01,2019-10-01,
FR055,CANOAS,2016-07-01,2019-09-01,
FR055,CANOAS,2016-07-01,2019-08-01,1254.0
FR055,CANOAS,2016-07-01,2019-07-01,741.0
FR055,CANOAS,2016-07-01,2019-06-01,819.0
FR055,CANOAS,2016-07-01,2019-05-01,900.0
FR055,CANOAS,2016-07-01,2019-04-01,996.0
FR055,CANOAS,2016-07-01,2019-03-01,948.0
FR055,CANOAS,2016-07-01,2019-02-01,1107.0
FR055,CANOAS,2016-07-01,2019-01-01,99.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-08-01,918.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-07-01,1068.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-06-01,1233.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-05-01,1557.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-04-01,1212.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-03-01,1485.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-02-01,942.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2021-01-01,1314.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-12-01,
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-11-01,
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-10-01,
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-09-01,
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-08-01,471.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-07-01,459.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-06-01,492.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-05-01,537.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-04-01,441.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-03-01,429.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-02-01,312.0
FR054,CAMPOS DOS GOYTACAZES,2010-04-01,2019-01-01,54.0
FR053,CAMPO GRANDE,2019-05-01,2021-08-01,1605.0
FR053,CAMPO GRANDE,2019-05-01,2021-07-01,1563.0
FR053,CAMPO GRANDE,2019-05-01,2021-06-01,1413.0
FR053,CAMPO GRANDE,2019-05-01,2021-05-01,1605.0
FR053,CAMPO GRANDE,2019-05-01,2021-04-01,1590.0
FR053,CAMPO GRANDE,2019-05-01,2021-03-01,1245.0
FR053,CAMPO GRANDE,2019-05-01,2021-02-01,1818.0
FR053,CAMPO GRANDE,2019-05-01,2021-01-01,1980.0
FR053,CAMPO GRANDE,2019-05-01,2019-12-01,
FR053,CAMPO GRANDE,2019-05-01,2019-11-01,
FR053,CAMPO GRANDE,2019-05-01,2019-10-01,
FR053,CAMPO GRANDE,2019-05-01,2019-09-01,
FR053,CAMPO GRANDE,2019-05-01,2019-08-01,930.0
FR053,CAMPO GRANDE,2019-05-01,2019-07-01,651.0
FR052,CAMPINAS,2008-01-01,2021-08-01,948.0
FR052,CAMPINAS,2008-01-01,2021-07-01,1011.0
FR052,CAMPINAS,2008-01-01,2021-06-01,1128.0
FR052,CAMPINAS,2008-01-01,2021-05-01,822.0
FR052,CAMPINAS,2008-01-01,2021-04-01,978.0
FR052,CAMPINAS,2008-01-01,2021-03-01,1131.0
FR052,CAMPINAS,2008-01-01,2021-02-01,915.0
FR052,CAMPINAS,2008-01-01,2021-01-01,1125.0
FR052,CAMPINAS,2008-01-01,2019-12-01,
FR052,CAMPINAS,2008-01-01,2019-11-01,
FR052,CAMPINAS,2008-01-01,2019-10-01,
FR052,CAMPINAS,2008-01-01,2019-09-01,
FR052,CAMPINAS,2008-01-01,2019-08-01,585.0
FR052,CAMPINAS,2008-01-01,2019-07-01,486.0
FR052,CAMPINAS,2008-01-01,2019-06-01,417.0
FR052,CAMPINAS,2008-01-01,2019-05-01,372.0
FR052,CAMPINAS,2008-01-01,2019-04-01,504.0
FR052,CAMPINAS,2008-01-01,2019-03-01,255.0
FR052,CAMPINAS,2008-01-01,2019-02-01,312.0
FR052,CAMPINAS,2008-01-01,2019-01-01,57.0
FR051,CAMPINAS,2007-03-01,2021-08-01,888.0
FR051,CAMPINAS,2007-03-01,2021-07-01,885.0
FR051,CAMPINAS,2007-03-01,2021-06-01,924.0
FR051,CAMPINAS,2007-03-01,2021-05-01,1131.0
FR051,CAMPINAS,2007-03-01,2021-04-01,861.0
FR051,CAMPINAS,2007-03-01,2021-03-01,1005.0
FR051,CAMPINAS,2007-03-01,2021-02-01,1269.0
FR051,CAMPINAS,2007-03-01,2021-01-01,1350.0
FR051,CAMPINAS,2007-03-01,2019-12-01,
FR051,CAMPINAS,2007-03-01,2019-11-01,
FR051,CAMPINAS,2007-03-01,2019-10-01,
FR051,CAMPINAS,2007-03-01,2019-09-01,
FR051,CAMPINAS,2007-03-01,2019-08-01,372.0
FR051,CAMPINAS,2007-03-01,2019-07-01,393.0
FR051,CAMPINAS,2007-03-01,2019-06-01,402.0
FR051,CAMPINAS,2007-03-01,2019-05-01,360.0
FR051,CAMPINAS,2007-03-01,2019-04-01,348.0
FR051,CAMPINAS,2007-03-01,2019-03-01,330.0
FR051,CAMPINAS,2007-03-01,2019-02-01,318.0
FR051,CAMPINAS,2007-03-01,2019-01-01,168.0
FR050,CAMPINA GRANDE,2019-06-01,2021-08-01,780.0
FR050,CAMPINA GRANDE,2019-06-01,2021-07-01,1617.0
FR050,CAMPINA GRANDE,2019-06-01,2021-06-01,1335.0
FR050,CAMPINA GRANDE,2019-06-01,2021-05-01,1404.0
FR050,CAMPINA GRANDE,2019-06-01,2021-04-01,1545.0
FR050,CAMPINA GRANDE,2019-06-01,2021-03-01,1536.0
FR050,CAMPINA GRANDE,2019-06-01,2021-02-01,1623.0
FR050,CAMPINA GRANDE,2019-06-01,2021-01-01,2184.0
FR050,CAMPINA GRANDE,2019-06-01,2019-12-01,
FR050,CAMPINA GRANDE,2019-06-01,2019-11-01,
FR050,CAMPINA GRANDE,2019-06-01,2019-10-01,
FR050,CAMPINA GRANDE,2019-06-01,2019-09-01,
FR050,CAMPINA GRANDE,2019-06-01,2019-08-01,1785.0
FR050,CAMPINA GRANDE,2019-06-01,2019-07-01,1527.0
FR050,CAMPINA GRANDE,2019-06-01,2019-06-01,1293.0
FR049,CAMARAGIBE,2019-01-01,2021-08-01,945.0
FR049,CAMARAGIBE,2019-01-01,2021-07-01,1434.0
FR049,CAMARAGIBE,2019-01-01,2021-06-01,1404.0
FR049,CAMARAGIBE,2019-01-01,2021-05-01,1794.0
FR049,CAMARAGIBE,2019-01-01,2021-04-01,2394.0
FR049,CAMARAGIBE,2019-01-01,2021-03-01,1911.0
FR049,CAMARAGIBE,2019-01-01,2021-02-01,2250.0
FR049,CAMARAGIBE,2019-01-01,2021-01-01,2619.0
FR049,CAMARAGIBE,2019-01-01,2019-12-01,
FR049,CAMARAGIBE,2019-01-01,2019-11-01,
FR049,CAMARAGIBE,2019-01-01,2019-10-01,
FR049,CAMARAGIBE,2019-01-01,2019-09-01,
FR049,CAMARAGIBE,2019-01-01,2019-08-01,3519.0
FR049,CAMARAGIBE,2019-01-01,2019-07-01,3438.0
FR049,CAMARAGIBE,2019-01-01,2019-06-01,2301.0
FR049,CAMARAGIBE,2019-01-01,2019-05-01,1281.0
FR048,CAMACARI,2020-01-01,2021-08-01,2004.0
FR048,CAMACARI,2020-01-01,2021-07-01,2031.0
FR048,CAMACARI,2020-01-01,2021-06-01,2010.0
FR048,CAMACARI,2020-01-01,2021-05-01,2460.0
FR048,CAMACARI,2020-01-01,2021-04-01,2271.0
FR048,CAMACARI,2020-01-01,2021-03-01,2232.0
FR048,CAMACARI,2020-01-01,2021-02-01,2469.0
FR048,CAMACARI,2020-01-01,2021-01-01,2217.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-08-01,189.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-07-01,399.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-06-01,294.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-05-01,369.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-04-01,354.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-03-01,198.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-02-01,174.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2021-01-01,297.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-12-01,
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-11-01,
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-10-01,
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-09-01,
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-08-01,249.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-07-01,216.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-06-01,201.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-05-01,309.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-04-01,219.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-03-01,87.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-02-01,132.0
FR047,CACHOEIRO DE ITAPEMIRIM,2006-04-01,2019-01-01,6.0
FR046,CACHOEIRINHA,2018-09-01,2021-08-01,222.0
FR046,CACHOEIRINHA,2018-09-01,2021-07-01,306.0
FR046,CACHOEIRINHA,2018-09-01,2021-06-01,378.0
FR046,CACHOEIRINHA,2018-09-01,2021-05-01,411.0
FR046,CACHOEIRINHA,2018-09-01,2021-04-01,558.0
FR046,CACHOEIRINHA,2018-09-01,2021-03-01,456.0
FR046,CACHOEIRINHA,2018-09-01,2021-02-01,372.0
FR046,CACHOEIRINHA,2018-09-01,2021-01-01,417.0
FR046,CACHOEIRINHA,2018-09-01,2019-12-01,
FR046,CACHOEIRINHA,2018-09-01,2019-11-01,
FR046,CACHOEIRINHA,2018-09-01,2019-10-01,
FR046,CACHOEIRINHA,2018-09-01,2019-09-01,
FR046,CACHOEIRINHA,2018-09-01,2019-08-01,1032.0
FR046,CACHOEIRINHA,2018-09-01,2019-07-01,834.0
FR046,CACHOEIRINHA,2018-09-01,2019-06-01,951.0
FR046,CACHOEIRINHA,2018-09-01,2019-05-01,1065.0
FR046,CACHOEIRINHA,2018-09-01,2019-04-01,1089.0
FR046,CACHOEIRINHA,2018-09-01,2019-03-01,777.0
FR046,CACHOEIRINHA,2018-09-01,2019-02-01,531.0
FR046,CACHOEIRINHA,2018-09-01,2019-01-01,87.0
FR045,CACERES,2021-07-01,2021-08-01,870.0
FR045,CACERES,2021-07-01,2021-07-01,459.0
FR044,CABO FRIO,2010-03-01,2021-08-01,948.0
FR044,CABO FRIO,2010-03-01,2021-07-01,1173.0
FR044,CABO FRIO,2010-03-01,2021-06-01,1161.0
FR044,CABO FRIO,2010-03-01,2021-05-01,1230.0
FR044,CABO FRIO,2010-03-01,2021-04-01,1038.0
FR044,CABO FRIO,2010-03-01,2021-03-01,1398.0
FR044,CABO FRIO,2010-03-01,2021-02-01,1071.0
FR044,CABO FRIO,2010-03-01,2021-01-01,1332.0
FR044,CABO FRIO,2010-03-01,2019-12-01,
FR044,CABO FRIO,2010-03-01,2019-11-01,
FR044,CABO FRIO,2010-03-01,2019-10-01,
FR044,CABO FRIO,2010-03-01,2019-09-01,
FR044,CABO FRIO,2010-03-01,2019-08-01,726.0
FR044,CABO FRIO,2010-03-01,2019-07-01,681.0
FR044,CABO FRIO,2010-03-01,2019-06-01,618.0
FR044,CABO FRIO,2010-03-01,2019-05-01,726.0
FR044,CABO FRIO,2010-03-01,2019-04-01,780.0
FR044,CABO FRIO,2010-03-01,2019-03-01,675.0
FR044,CABO FRIO,2010-03-01,2019-02-01,495.0
FR044,CABO FRIO,2010-03-01,2019-01-01,87.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-08-01,1029.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-07-01,1476.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-06-01,1761.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-05-01,1275.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-04-01,1335.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-03-01,1098.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-02-01,1395.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2021-01-01,1419.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-12-01,
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-11-01,
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-10-01,
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-09-01,
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-08-01,657.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-07-01,672.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-06-01,603.0
FR043,CABO DE SANTO AGOSTINHO,2019-02-01,2019-05-01,249.0
FR042,BRUSQUE,2020-05-01,2021-08-01,519.0
FR042,BRUSQUE,2020-05-01,2021-07-01,999.0
FR042,BRUSQUE,2020-05-01,2021-06-01,1239.0
FR042,BRUSQUE,2020-05-01,2021-05-01,1251.0
FR042,BRUSQUE,2020-05-01,2021-04-01,894.0
FR042,BRUSQUE,2020-05-01,2021-03-01,843.0
FR042,BRUSQUE,2020-05-01,2021-02-01,627.0
FR042,BRUSQUE,2020-05-01,2021-01-01,891.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-08-01,798.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-07-01,1389.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-06-01,1284.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-05-01,1404.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-04-01,1578.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-03-01,1107.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-02-01,1281.0
FR041,BRAGANCA PAULISTA,2018-02-01,2021-01-01,1254.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-12-01,
FR041,BRAGANCA PAULISTA,2018-02-01,2019-11-01,
FR041,BRAGANCA PAULISTA,2018-02-01,2019-10-01,
FR041,BRAGANCA PAULISTA,2018-02-01,2019-09-01,
FR041,BRAGANCA PAULISTA,2018-02-01,2019-08-01,498.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-07-01,405.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-06-01,480.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-05-01,561.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-04-01,876.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-03-01,846.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-02-01,888.0
FR041,BRAGANCA PAULISTA,2018-02-01,2019-01-01,414.0
FR040,BOTUCATU,2015-04-01,2021-08-01,0.0
FR040,BOTUCATU,2015-04-01,2021-07-01,0.0
FR040,BOTUCATU,2015-04-01,2021-06-01,0.0
FR040,BOTUCATU,2015-04-01,2021-05-01,351.0
FR040,BOTUCATU,2015-04-01,2021-04-01,459.0
FR040,BOTUCATU,2015-04-01,2021-03-01,267.0
FR040,BOTUCATU,2015-04-01,2021-02-01,198.0
FR040,BOTUCATU,2015-04-01,2021-01-01,297.0
FR040,BOTUCATU,2015-04-01,2019-12-01,
FR040,BOTUCATU,2015-04-01,2019-11-01,
FR040,BOTUCATU,2015-04-01,2019-10-01,
FR040,BOTUCATU,2015-04-01,2019-09-01,
FR040,BOTUCATU,2015-04-01,2019-08-01,96.0
FR040,BOTUCATU,2015-04-01,2019-07-01,135.0
FR040,BOTUCATU,2015-04-01,2019-06-01,54.0
FR040,BOTUCATU,2015-04-01,2019-05-01,96.0
FR040,BOTUCATU,2015-04-01,2019-04-01,135.0
FR040,BOTUCATU,2015-04-01,2019-03-01,99.0
FR040,BOTUCATU,2015-04-01,2019-02-01,129.0
FR040,BOTUCATU,2015-04-01,2019-01-01,123.0
FR039,BOA VISTA,2016-11-01,2021-08-01,1152.0
FR039,BOA VISTA,2016-11-01,2021-07-01,1572.0
FR039,BOA VISTA,2016-11-01,2021-06-01,1527.0
FR039,BOA VISTA,2016-11-01,2021-05-01,1359.0
FR039,BOA VISTA,2016-11-01,2021-04-01,1767.0
FR039,BOA VISTA,2016-11-01,2021-03-01,1464.0
FR039,BOA VISTA,2016-11-01,2021-02-01,1344.0
FR039,BOA VISTA,2016-11-01,2021-01-01,1137.0
FR039,BOA VISTA,2016-11-01,2019-12-01,
FR039,BOA VISTA,2016-11-01,2019-11-01,
FR039,BOA VISTA,2016-11-01,2019-10-01,
FR039,BOA VISTA,2016-11-01,2019-09-01,
FR039,BOA VISTA,2016-11-01,2019-08-01,630.0
FR039,BOA VISTA,2016-11-01,2019-07-01,753.0
FR039,BOA VISTA,2016-11-01,2019-06-01,597.0
FR039,BOA VISTA,2016-11-01,2019-05-01,720.0
FR039,BOA VISTA,2016-11-01,2019-04-01,546.0
FR039,BOA VISTA,2016-11-01,2019-03-01,429.0
FR039,BOA VISTA,2016-11-01,2019-02-01,348.0
FR039,BOA VISTA,2016-11-01,2019-01-01,180.0
FR038,BLUMENAU,2017-03-01,2021-08-01,786.0
FR038,BLUMENAU,2017-03-01,2021-07-01,1317.0
FR038,BLUMENAU,2017-03-01,2021-06-01,1062.0
FR038,BLUMENAU,2017-03-01,2021-05-01,1347.0
FR038,BLUMENAU,2017-03-01,2021-04-01,1095.0
FR038,BLUMENAU,2017-03-01,2021-03-01,864.0
FR038,BLUMENAU,2017-03-01,2021-02-01,810.0
FR038,BLUMENAU,2017-03-01,2021-01-01,723.0
FR038,BLUMENAU,2017-03-01,2019-12-01,
FR038,BLUMENAU,2017-03-01,2019-11-01,
FR038,BLUMENAU,2017-03-01,2019-10-01,
FR038,BLUMENAU,2017-03-01,2019-09-01,
FR038,BLUMENAU,2017-03-01,2019-08-01,924.0
FR038,BLUMENAU,2017-03-01,2019-07-01,918.0
FR038,BLUMENAU,2017-03-01,2019-06-01,897.0
FR038,BLUMENAU,2017-03-01,2019-05-01,846.0
FR038,BLUMENAU,2017-03-01,2019-04-01,729.0
FR038,BLUMENAU,2017-03-01,2019-03-01,615.0
FR038,BLUMENAU,2017-03-01,2019-02-01,462.0
FR038,BLUMENAU,2017-03-01,2019-01-01,72.0
FR037,BIRIGUI,2010-05-01,2021-08-01,435.0
FR037,BIRIGUI,2010-05-01,2021-07-01,453.0
FR037,BIRIGUI,2010-05-01,2021-06-01,474.0
FR037,BIRIGUI,2010-05-01,2021-05-01,492.0
FR037,BIRIGUI,2010-05-01,2021-04-01,537.0
FR037,BIRIGUI,2010-05-01,2021-03-01,612.0
FR037,BIRIGUI,2010-05-01,2021-02-01,498.0
FR037,BIRIGUI,2010-05-01,2021-01-01,558.0
FR037,BIRIGUI,2010-05-01,2019-12-01,
FR037,BIRIGUI,2010-05-01,2019-11-01,
FR037,BIRIGUI,2010-05-01,2019-10-01,
FR037,BIRIGUI,2010-05-01,2019-09-01,
FR037,BIRIGUI,2010-05-01,2019-08-01,408.0
FR037,BIRIGUI,2010-05-01,2019-07-01,420.0
FR037,BIRIGUI,2010-05-01,2019-06-01,324.0
FR037,BIRIGUI,2010-05-01,2019-05-01,240.0
FR036,BELO HORIZONTE,2007-01-01,2021-08-01,1062.0
FR036,BELO HORIZONTE,2007-01-01,2021-07-01,1266.0
FR036,BELO HORIZONTE,2007-01-01,2021-06-01,1263.0
FR036,BELO HORIZONTE,2007-01-01,2021-05-01,1227.0
FR036,BELO HORIZONTE,2007-01-01,2021-04-01,1140.0
FR036,BELO HORIZONTE,2007-01-01,2021-03-01,1089.0
FR036,BELO HORIZONTE,2007-01-01,2021-02-01,1113.0
FR036,BELO HORIZONTE,2007-01-01,2021-01-01,1407.0
FR036,BELO HORIZONTE,2007-01-01,2019-12-01,
FR036,BELO HORIZONTE,2007-01-01,2019-11-01,
FR036,BELO HORIZONTE,2007-01-01,2019-10-01,
FR036,BELO HORIZONTE,2007-01-01,2019-09-01,
FR036,BELO HORIZONTE,2007-01-01,2019-08-01,906.0
FR036,BELO HORIZONTE,2007-01-01,2019-07-01,954.0
FR036,BELO HORIZONTE,2007-01-01,2019-06-01,711.0
FR036,BELO HORIZONTE,2007-01-01,2019-05-01,1065.0
FR036,BELO HORIZONTE,2007-01-01,2019-04-01,1137.0
FR036,BELO HORIZONTE,2007-01-01,2019-03-01,930.0
FR036,BELO HORIZONTE,2007-01-01,2019-02-01,732.0
FR036,BELO HORIZONTE,2007-01-01,2019-01-01,222.0
FR035,BELO HORIZONTE,2007-06-01,2021-08-01,378.0
FR035,BELO HORIZONTE,2007-06-01,2021-07-01,450.0
FR035,BELO HORIZONTE,2007-06-01,2021-06-01,483.0
FR035,BELO HORIZONTE,2007-06-01,2021-05-01,495.0
FR035,BELO HORIZONTE,2007-06-01,2021-04-01,426.0
FR035,BELO HORIZONTE,2007-06-01,2021-03-01,633.0
FR035,BELO HORIZONTE,2007-06-01,2021-02-01,588.0
FR035,BELO HORIZONTE,2007-06-01,2021-01-01,756.0
FR035,BELO HORIZONTE,2007-06-01,2019-12-01,
FR035,BELO HORIZONTE,2007-06-01,2019-11-01,
FR035,BELO HORIZONTE,2007-06-01,2019-10-01,
FR035,BELO HORIZONTE,2007-06-01,2019-09-01,
FR035,BELO HORIZONTE,2007-06-01,2019-08-01,507.0
FR035,BELO HORIZONTE,2007-06-01,2019-07-01,513.0
FR035,BELO HORIZONTE,2007-06-01,2019-06-01,660.0
FR035,BELO HORIZONTE,2007-06-01,2019-05-01,450.0
FR035,BELO HORIZONTE,2007-06-01,2019-04-01,363.0
FR035,BELO HORIZONTE,2007-06-01,2019-03-01,303.0
FR035,BELO HORIZONTE,2007-06-01,2019-02-01,321.0
FR035,BELO HORIZONTE,2007-06-01,2019-01-01,57.0
FR034,BELO HORIZONTE,2012-10-01,2021-08-01,504.0
FR034,BELO HORIZONTE,2012-10-01,2021-07-01,477.0
FR034,BELO HORIZONTE,2012-10-01,2021-06-01,402.0
FR034,BELO HORIZONTE,2012-10-01,2021-05-01,390.0
FR034,BELO HORIZONTE,2012-10-01,2021-04-01,483.0
FR034,BELO HORIZONTE,2012-10-01,2021-03-01,414.0
FR034,BELO HORIZONTE,2012-10-01,2021-02-01,453.0
FR034,BELO HORIZONTE,2012-10-01,2021-01-01,573.0
FR034,BELO HORIZONTE,2012-10-01,2019-12-01,
FR034,BELO HORIZONTE,2012-10-01,2019-11-01,
FR034,BELO HORIZONTE,2012-10-01,2019-10-01,
FR034,BELO HORIZONTE,2012-10-01,2019-09-01,
FR034,BELO HORIZONTE,2012-10-01,2019-08-01,345.0
FR034,BELO HORIZONTE,2012-10-01,2019-07-01,393.0
FR034,BELO HORIZONTE,2012-10-01,2019-06-01,375.0
FR034,BELO HORIZONTE,2012-10-01,2019-05-01,411.0
FR034,BELO HORIZONTE,2012-10-01,2019-04-01,408.0
FR034,BELO HORIZONTE,2012-10-01,2019-03-01,333.0
FR034,BELO HORIZONTE,2012-10-01,2019-02-01,309.0
FR034,BELO HORIZONTE,2012-10-01,2019-01-01,84.0
FR033,BELO HORIZONTE,2004-06-01,2021-08-01,960.0
FR033,BELO HORIZONTE,2004-06-01,2021-07-01,1203.0
FR033,BELO HORIZONTE,2004-06-01,2021-06-01,1107.0
FR033,BELO HORIZONTE,2004-06-01,2021-05-01,1047.0
FR033,BELO HORIZONTE,2004-06-01,2021-04-01,1161.0
FR033,BELO HORIZONTE,2004-06-01,2021-03-01,936.0
FR033,BELO HORIZONTE,2004-06-01,2021-02-01,927.0
FR033,BELO HORIZONTE,2004-06-01,2021-01-01,963.0
FR033,BELO HORIZONTE,2004-06-01,2019-12-01,
FR033,BELO HORIZONTE,2004-06-01,2019-11-01,
FR033,BELO HORIZONTE,2004-06-01,2019-10-01,
FR033,BELO HORIZONTE,2004-06-01,2019-09-01,
FR033,BELO HORIZONTE,2004-06-01,2019-08-01,765.0
FR033,BELO HORIZONTE,2004-06-01,2019-07-01,792.0
FR033,BELO HORIZONTE,2004-06-01,2019-06-01,762.0
FR033,BELO HORIZONTE,2004-06-01,2019-05-01,1161.0
FR033,BELO HORIZONTE,2004-06-01,2019-04-01,789.0
FR033,BELO HORIZONTE,2004-06-01,2019-03-01,690.0
FR033,BELO HORIZONTE,2004-06-01,2019-02-01,678.0
FR033,BELO HORIZONTE,2004-06-01,2019-01-01,309.0
FR032,BETIM,2006-05-01,2021-08-01,2262.0
FR032,BETIM,2006-05-01,2021-07-01,2055.0
FR032,BETIM,2006-05-01,2021-06-01,1821.0
FR032,BETIM,2006-05-01,2021-05-01,1686.0
FR032,BETIM,2006-05-01,2021-04-01,1875.0
FR032,BETIM,2006-05-01,2021-03-01,1905.0
FR032,BETIM,2006-05-01,2021-02-01,1701.0
FR032,BETIM,2006-05-01,2021-01-01,2376.0
FR032,BETIM,2006-05-01,2019-12-01,
FR032,BETIM,2006-05-01,2019-11-01,
FR032,BETIM,2006-05-01,2019-10-01,
FR032,BETIM,2006-05-01,2019-09-01,
FR032,BETIM,2006-05-01,2019-08-01,1566.0
FR032,BETIM,2006-05-01,2019-07-01,1323.0
FR032,BETIM,2006-05-01,2019-06-01,1209.0
FR032,BETIM,2006-05-01,2019-05-01,1524.0
FR032,BETIM,2006-05-01,2019-04-01,1350.0
FR032,BETIM,2006-05-01,2019-03-01,1125.0
FR032,BETIM,2006-05-01,2019-02-01,948.0
FR032,BETIM,2006-05-01,2019-01-01,105.0
FR031,BENTO GONCALVES,2020-07-01,2021-08-01,471.0
FR031,BENTO GONCALVES,2020-07-01,2021-07-01,624.0
FR031,BENTO GONCALVES,2020-07-01,2021-06-01,735.0
FR031,BENTO GONCALVES,2020-07-01,2021-05-01,840.0
FR031,BENTO GONCALVES,2020-07-01,2021-04-01,1068.0
FR031,BENTO GONCALVES,2020-07-01,2021-03-01,819.0
FR031,BENTO GONCALVES,2020-07-01,2021-02-01,696.0
FR031,BENTO GONCALVES,2020-07-01,2021-01-01,669.0
FR030,BELFORD ROXO,2019-02-01,2021-08-01,1566.0
FR030,BELFORD ROXO,2019-02-01,2021-07-01,1578.0
FR030,BELFORD ROXO,2019-02-01,2021-06-01,2073.0
FR030,BELFORD ROXO,2019-02-01,2021-05-01,1989.0
FR030,BELFORD ROXO,2019-02-01,2021-04-01,2223.0
FR030,BELFORD ROXO,2019-02-01,2021-03-01,2415.0
FR030,BELFORD ROXO,2019-02-01,2021-02-01,1653.0
FR030,BELFORD ROXO,2019-02-01,2021-01-01,1983.0
FR030,BELFORD ROXO,2019-02-01,2019-12-01,
FR030,BELFORD ROXO,2019-02-01,2019-11-01,
FR030,BELFORD ROXO,2019-02-01,2019-10-01,
FR030,BELFORD ROXO,2019-02-01,2019-09-01,
FR030,BELFORD ROXO,2019-02-01,2019-08-01,483.0
FR029,BELEM,2019-02-01,2021-08-01,2124.0
FR029,BELEM,2019-02-01,2021-07-01,2751.0
FR029,BELEM,2019-02-01,2021-06-01,2427.0
FR029,BELEM,2019-02-01,2021-05-01,2880.0
